id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
10371,2021-10-21,"F/V Caressa Mae Ocracoke Inlet, NC; 3XFH+5M Ocracoke, NC, USA","3XFH+5M Ocracoke, NC, USA",35.07297221999998,-76.02086111,Oil,,Diesel Fuel,,,,,,2000,0,"At 3:45 pm on 21 October 2021, USCG Sector North Carolina notified the NOAA SSC that the F/V Caressa Mae, an 88 ft steel hull vessel with 5,000 gallons of diesel fuel on board lost power and went aground in Ocrakoke Inlet. USCG has requested a trajectory."
10370,2021-10-18,"Mystery Sheen off Coos Bay, OR",Offshore Oregon,43.53472221999999,-124.69611111000002,Other,,,,,,,,,0,"On 10/19/21, USCG Sector Columbia River contacted the SSC regarding the NRC notification based on the NESDIS Marine Pollution Surveillance Report (MPSR) image 10/18/21 at 0271 UTC that reports an anomaly that is unconfirmed as oil approx. 21 nm NW of Coos Bay, OR. Phone support was requested."
10369,2021-10-15,"48' Grada Marie; 1.5 miles North of Tatoosh Island, WA","1.5 miles North of Tatoosh Island, WA",48.4092,-124.775,Oil,,Diesel,,,,,,400,0,"On October 15, 2021, the USCG notified the NOAA SSC of a 48’ wooden hulled Makah Tribal Vessel Garda Marie that sank 1.5 miles north of Tatoosh Island. The vessel sank in approx. 660-840 feet of water. The vessel has approx. 400 gallons diesel and 10 gallons motor oil on board and fish in the cargo hold. The location is approximate based on the observed debris field, no sheen was observed. The USCG has an overflight scheduled this morning. CG requests a Resources at Risk."
10368,2021-10-14,Mystery Spill off of Cape Helopen,"Offshore, Delaware",38.68661,-74.4207,Oil,,,,,,,,,0,"At 4:30pm on 14 October, 2021,, USCG Sector Delaware Bay notified the NOAA SSC about an area where globules of black oil were discovered approximately 30 miles east of Cape Henlopen, Delaware. A vessel transitting the area reported an unknown amount of black oil in the water. USCG requested a spill trajectory."
10367,2021-10-13,"Revere, MA Tanker Truck Rollover; 1030 Broadway, Revere, MA 02151, USA","1030 Broadway, Revere, MA 02151, USA",42.42157999999998,-71.00471,Oil,,Diesel fuel,,,,,,7500,0,"Early morning of 13 October a tanker truck carrying approximately 10,000 gallons of diesel fuel overturned at Brown's rotary in Revere, MA. Approximately 7,500 gallons of diesel was released and some fuel spilled into a creek area that flows into the Saugus River."
10366,2021-10-10,"Unkown Sheen Niagara River; 15000 Niagara Pkwy, Niagara-on-the-Lake, ON L0S 1J0, Canada","Niagara-on-the-Lake, Canada",43.18933333000004,-79.05433333,Other,,,,,,,,,0,"At 2030 eastern time on October 10th, the NOAA SSC was notified by Sector Buffalo that an unknown sheen was reported to USCG Station Niagara.  At approximately 1730, USCG Station Niagara deployed a small boat to follow a surface water sheen and reported observations of a vapor cloud that smelled of fuel near the presumed point location. USCG requests SCC to join a conference call with USCG and Canada to discuss the observations this evening."
10364,2021-10-08,Unknown Sheen Lake Huron; 86QQRRRM+5G,Northern Lake Huron near the Straits of Mackinac,45.63,-83.47,Other,,,,,,,,,0,"At 1200 on December 8th, SSC was notified by USCG Sector SOO of an unknown sheen identified by Canadian satellites. An NRC was generated as a result. USCG is requesting NOAA Satellite data for the area to collaborate confirmation of a sheen."
10365,2021-10-07,Abandoned Platform - High Island Block 10; Offshore Texas,Offshore Texas,29.560277780000007,-93.99805556000001,Oil,,oil,,,,,,,0,"On October 7, 2021 MSU Port Arthur IMD contacted NOAA SSC to request NESDIS imagery of an abandoned platform discharging oil in High Island Block 10.  Platform is dripping oil creating a rainbow sheen.  No imagery was available for the time of interest, NESDIS will monitor as images come available (10/10-11)."
10363,2021-10-04,"42' Sailing Vessel Aground, Nedonna Beach, OR","Nedonna Beach, OR",45.64147161516652,-123.94346237182619,Oil,,gasoline,,,,,,60,0,"At 0800 on 04-Oct-2021, USCG Sector Columbia River contacted the SSC. A 42’ sailing vessel is aground on Nedonna Beach, OR. The CG is going to the scene and conducting an overflight this morning. Request phone support to identify sensitive wildlife areas in the vicinity of the grounded vessel."
10362,2021-10-03,"Vessel Aground, Doughty Point, NW Orcas Island, WA","Doughty Point, NW Orcas Island, WA",48.71231968092425,-122.95143127441406,Oil,,gasoline,,,,,,120,0,"On 10/21/2021, the USCG Sector Puget Sound called the SSC about a vessel aground off Doughty Point on the NW corner of Orcas Island. The 30-36' private crabbing vessel (name unknown) is hard aground with a potential of approx. 120 gallons gasoline on board. There is currently no release or sheen. They have requested POC's for managers in the area and resources at risk. The CG is working with the vessel owner on a salvage plan."
10361,2021-10-02,"Pipeline Spill Huntington Beach, CA; United States",United States,33.63805556,-118.08666667,Oil,Pipeline,Crude Oil,1,1,,,,24696,28,"At 0840 hrs on 02-OCT-2021, USCG Sector Los Angeles/Long Beach contacted their NOAA SSC regarding a spill report.  NRC Report No. 1318437 described an unknown sheen in the water at 1813 hrs local time on 01-OCT.  Roughly 45 minutes later, a SENTINEL 1-A satellite image was obtained that became the basis for a NESDIS Marine Pollution Surveillance Report (MPSR) issued at 0015 hrs local (0815 UTC) on 02-OCT.  USCG field teams investigating the reports in the morning, observed a large area of thick in the vicinity of the NRC and MPSR reports, black oil roughly 3.25 NM offshore and requested trajectory support."
10360,2021-10-01,"Mystery Sheen, Offshore WA","Approx. 45 NM west of Willapa Bay, WA",46.68222222,-124.77638889,Oil,,,,,,,,,0,"On October 1, 2021, a potential oil anomaly was observed in NOAA satellite imagery. Imagery detected a sheen approx. 45 NM west of Willapa Bay, WA that is 12NM in length and 1.2 NM in width. USCG Sector Columbia River is requesting satellite imagery and a reverse trajectory drift model to determine the vessels that were in the area at the time of potential release."
10358,2021-09-27,"Chemical spill US Steel Corporation Midwest; M263+Q5 Beverly Shores, IN, USA","Portage, Indiana",41.66196911761199,-86.99706986546515,Chemical,,,,,,,,,0,"On September 27, 2021, the NOAA SSC for the Great Lakes was notified of an orange sludgy substance accidentally released from a US Steel Corporation Facility.  EPA, USCG, and State responders were on scene and collected samples. The source is secured. USCG is requesting phone support to provide clean-up recommendations for what is expected to be an iron sludge spill."
10357,2021-09-21,"Cooking Oil Recycling Facility Spill; Duwamish Waterway, WA","Duwamish Waterway, WA",47.54640900000001,-122.33516500000002,Oil,,Cooking Oil,1,1,,,,2,0,"On the afternoon of Sept. 21, 2021, the NOAA SSC was notified of an approx. 900 gallon spill of cooking oil at the Mahoney Environmental Restaurant Cooking Oil Recycling Facility. The incident occurred after a truck collided with a used cooking oil storage tank at the facility. A majority of the oil spilled on concrete and was recovered. Approx. 200 gallons flowed into a bioswale near the Duwamish River, saturated the soil, and is creating a sheen on the Duwamish which is boomed. USCG SPS has hired a contractor to remove oil saturated soil from the bioswale."
10356,2021-09-16,"llwaco Marina 50’ Commercial Vessel Sinking; 165 Howerton Ave, Ilwaco, WA 98624, USA","Ilwaco, WA, USA",46.30548999999999,-124.03921999999999,Oil,,Diesel,1,,,,,600,0,"In the late evening on 16-Sept-2021, USCG Sector Columbia River notified the NOAA SSC of a 50’ commercial vessel sinking at Ilwaco Marina, WA with 600 gallons red-dye diesel on board. The spill is contained within the boom. NW Fire on-scene and Global contracted to plug tank vents and refloat the vessel."
10355,2021-09-15,"F/V BARBARA MARIA spill; Spud Point Marina, Bodega Bay, CA","Spud Point Marina, Bodega Bay, CA",38.32928523317341,-123.05727124214171,Oil,,Diesel,1,,,,,400,0,"Late morning on 16-SEP-2021, staff from the Greater Farallones National Marine Sanctuary contacted their NOAA SSC to request a trajectory for a reported diesel spill in Bodega Harbor, CA.  Further information obtained from USCG Sector San Francisco indicated that roughly 200-300 gallons of diesel fuel may have discharged from the F/V BARBARA MARIA during a tank-to-tank transfer late in the evening of 15-SEP-2021.  Winds have been light & variable since early in the spill and USCG Sector San Francisco observed scattered sheen in other areas of Bodega Harbor.  Oil fate & transport info was requested."
10354,2021-09-13,"Guilford CT boat wreck; New Haven County, CT, USA","New Haven County, CT, USA",41.22583333,-72.5915,Oil,,,,,,,,,0,"On September 13, 2021, the USCG Sector Long Island Sound, New Haven, contacted the NOAA SSC on the morning of September 13 requesting trajectory information for a potential 200 gallon diesel spill in Long Island Sound. A fate analysis and trajectory model was run by the New England SSC and shared with USCG."
10353,2021-09-12,"Tropical Storm Nicholas, Texas","Freeport, TX",28.953055559999996,-95.28833333,Oil,,,,,,,,,0,"Tropical Storm Nicholas made landfall near Freeport, TX on September 13, 2021.  Briefly intensifying to a Category 1 hurricane (75 mph winds), it then moved across Texas as a tropical storm.  The upper coast of Texas experienced significant storm surge and rainfall.  The storm is forecast to move across southeastern Texas as a tropical depression, and linger over southwestern Louisiana for several days."
10352,2021-09-08,"NRG Energy Fuel Diesel Fuel Spill, Dagsboro, DE","Dagsboro, DE",38.58131843928058,-75.23677825927734,Oil,,Diesel Fuel,1,1,,,,28500,0,"At 4:00 pm on 8 September, USCG Sector Delaware Bay and USEPA, both notified the NOAA SSC about a 26,000 gallon pipeline diesel fuel spill from the NRG Energy facility, located adjacent to the Indian River, Delaware. At this time, all product has been contained within secondary containment, but USCG and EPA concerned about potential overflow into Indian River as a result of a storm moving into the area this evening. Purpose of the call was to notify SSC, no products requested at this time."
10350,2021-08-31,"Oil Spill off Syrian Coast; Baniyas, Syria","Baniyas, Syria",35.22767235493586,35.94177246093749,Oil,,Crude oil,,,,,,,0,"On August 31, 2021, the government of Cyprus made an informal request to the  US Department of State for assistance in tracking a crude oil spill off the Syrian coast. The State Dept. then notified the National Response Team's International Assistance Subcommittee who contacted NOAA to inquire about satellite reconnaissance to track the slick. Source of the oil is reported to be from a storage tank inside the Baniyas oil refinery."
10351,2021-08-29,"PC PERFECT CAST sunk off Point Reyes, CA","Off Point Reyes, CA",37.858333,-123.173333,Oil,,Diesel,,,,,,280,0,"On August 29, 2021, the USCG Sector San Francisco contacted their NOAA SSC to report the sinking of the PC PERFECT CAST about 13 NM southwest of Point Reyes. She was taking on water while under tow and reportedly sank around 1300 hrs.  The vessel is believed to be carrying 280 gallons of diesel, but there are currently no reports of sheening.  USCG requested trajectory support in the event of a release."
10346,2021-08-27,Hurricane Ida; Gulf of Mexico,Gulf of Mexico,29.13,-90.21,Other,Hurricane,,,,,,,,0,"This hotline was opened on August 27, 2021, to capture information regarding Hurricane Ida.  Ida is expected to make landfall later this week and result in major impacts to coastal Louisiana. As a multi-hazard event with possible involvement of multiple NOS programs, the NOS Disaster Coordination Dashboard has been established for situational awareness, communications, coordination, and documentation across NOS program offices and up to (and through) NOS leadership. Future updates will be provided as the incident evolves."
10347,2021-08-27,"Oil Drum on Beach; Nome, Alaska","Nome, Alaska",64.571944,-166.126944,Oil,,unknown oil,,,,,,55,0,"On August 27, 2021, a citizen reported a full oil drum on the beach north of Nome. USCG will open the fund for removal. The USCG contacted the SSC and requested a list of potential resources at risk if there was a release from the oil drum."
10345,2021-08-26,"FV Northern Light Sinking; Hobart Bay, AK","Hobart Bay, AK",57.42183,-133.390167,Oil,,diesel,,,,,,80,0,"On August 26, 2021, the USCG Sector Juneau reported a vessel that sank (34ft fiberglass fishing vessel with a reported 80 gal of diesel onboard) the night of 22AUG and was unreported until the sole occupant was picked up after six hours in the water. There was not an exact position of the sinking from the reporting source. A visual on the site of the sinking was obtained on 25-Aug with an overflight discovering the sheen, putting the vessel in the back bay of Hobart Bay. Sector Juneau requests NOAA confirmation regarding the persistence of the sheen."
